pitcher_name,country,game_date,pitch_type,pitch_name,release_speed,release_spin_rate,pfx_x,pfx_z,plate_x,plate_z,p_throws,stand,balls,strikes,description
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,88.0,2101.0,-0.49,0.36,-1.2319316973713783,2.5320197803996742,L,R,3,2,foul
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,80.0,1509.0,1.19,-0.07,-0.8715041112859878,0.2481476521392793,L,R,2,2,blocked_ball
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,78.9,1311.0,0.91,0.54,1.1638509262077883,1.72192302928448,L,R,1,2,ball
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.0,2070.0,0.75,0.94,-2.023405888649839,2.922544265842172,L,R,0,2,ball
Ranger Suarez,Venezuela,2025-08-18,FF,4-Seam Fastball,91.2,1939.0,0.21,0.95,0.3305974989613439,3.139103112725045,L,R,0,1,foul
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.3,1994.0,1.48,0.07,1.0045736992334329,2.791250587208435,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,80.8,1367.0,1.01,0.32,0.9248251514726804,1.7562246363973395,L,R,2,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,88.5,2113.0,-0.28,0.54,-0.3080637100060559,3.3167843330570648,L,R,2,1,foul
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,91.7,2061.0,0.81,0.36,0.0383615627481866,1.4190145144214168,L,R,1,1,ball
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,88.8,2161.0,-0.17,0.63,-0.7516266008415918,2.125023543963628,L,R,1,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,88.3,2146.0,-0.22,0.49,-1.1662567695151012,1.795385071547273,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,87.2,2124.0,-0.54,0.56,-0.4744955247526787,3.059906418814101,L,R,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,74.4,2162.0,-1.2,-0.93,0.5436750779764663,2.544327564428165,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,78.6,1359.0,0.73,-0.48,1.311785785391034,2.531016290911153,L,R,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.1,2060.0,1.2,0.42,0.6847067412864272,2.9111897647144405,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,73.9,2152.0,-1.18,-0.88,-0.25013655692771,0.9949711637395132,L,L,1,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,SL,Slider,79.8,2240.0,-0.6,0.66,-0.8549524240439538,2.64757652297427,L,L,1,1,called_strike
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,89.9,1992.0,1.37,0.02,0.6997364739656797,2.101467744174257,L,L,1,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,89.6,1920.0,1.44,0.0,1.1109545828719911,2.532918050133865,L,L,0,0,ball
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,75.0,2194.0,-1.27,-0.83,-0.862577538509161,1.5788656469880982,L,L,0,2,swinging_strike
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,89.4,2026.0,1.0,0.25,0.5621066307202318,2.748532385819119,L,L,0,1,swinging_strike
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.0,2009.0,1.11,0.32,0.5603457770258564,2.70424330307402,L,L,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.3,2138.0,1.36,0.23,-0.150901080994571,2.0753022335837383,L,L,1,2,called_strike
Ranger Suarez,Venezuela,2025-08-18,SL,Slider,79.6,2217.0,-1.03,0.49,-1.1768024421320813,2.041207848992731,L,L,0,2,ball
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,74.0,2131.0,-1.14,-0.62,0.1733087443109273,1.2130607190683325,L,L,0,1,foul
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.6,2100.0,1.66,0.19,0.6230699092173624,2.4928934489586,L,L,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,73.5,2135.0,-1.07,-0.71,-0.5890269965115947,1.2741753202038906,L,R,1,2,swinging_strike
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,87.6,2197.0,-0.05,0.65,-1.0560012243554726,2.6201481837362754,L,R,1,1,foul
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,73.1,2025.0,-1.16,-1.0,1.1200047252017078,1.853791226773919,L,R,0,1,ball
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.0,2043.0,1.0,0.6,0.1264154813180517,2.9535927013201717,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,89.4,2017.0,1.77,0.61,0.508761173647468,1.7685173541892698,L,L,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,89.8,1959.0,1.55,0.54,0.4862953988610594,1.5015964672382125,L,L,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,87.4,2105.0,-0.4,0.59,-0.5195283046974328,2.820810202792888,L,R,3,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,FF,4-Seam Fastball,91.1,2172.0,0.35,1.08,-0.3525531133298152,3.0836289541582147,L,R,3,2,foul
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,79.4,1359.0,1.17,0.18,1.424724206935602,1.5887735211062854,L,R,2,2,ball
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,75.3,2101.0,-0.91,-0.94,-0.7959367014125354,0.3320041668087388,L,R,1,2,blocked_ball
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,79.2,1358.0,1.04,0.66,2.228752060954355,2.0997065132371016,L,R,0,2,ball
Ranger Suarez,Venezuela,2025-08-18,FF,4-Seam Fastball,91.6,2158.0,0.66,1.13,-0.7500630115435956,2.892729752610767,L,R,0,1,foul
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,86.3,2127.0,-0.57,0.39,-0.5424580198602809,3.330412166483381,L,R,0,0,swinging_strike
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,74.3,2192.0,-1.02,-0.83,-0.0807259578463925,1.7262813711755065,L,R,1,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.6,2045.0,0.94,0.63,0.0885784367880325,3.190976899548581,L,R,1,0,foul
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.9,2027.0,1.11,0.5,0.0029564874598164,1.3893231246728694,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,74.5,2107.0,-1.24,-0.76,-0.5889920721592578,1.1563421936111036,L,R,0,2,swinging_strike
Ranger Suarez,Venezuela,2025-08-18,CU,Curveball,73.2,2106.0,-1.15,-0.53,-0.0079798120252835,2.038121379463872,L,R,0,1,swinging_strike
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,84.8,2110.0,-0.22,0.56,-0.7599365863471605,2.664652413004532,L,R,0,0,foul
Ranger Suarez,Venezuela,2025-08-18,SI,Sinker,90.2,2082.0,1.27,0.21,-0.1796544020018178,2.5165299045413208,L,R,1,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,80.6,1359.0,0.91,0.32,0.29468667865032,1.195968801315543,L,R,1,2,foul
Ranger Suarez,Venezuela,2025-08-18,CH,Changeup,78.6,1379.0,0.82,0.1,1.8277168548117904,2.5856714037343886,L,R,0,2,ball
Ranger Suarez,Venezuela,2025-08-18,FC,Cutter,88.1,2253.0,-0.26,0.66,-0.519282162016755,2.49211840147718,L,R,0,1,foul
Ranger Suarez,Venezuela,2025-08-18,FF,4-Seam Fastball,90.5,2061.0,0.8,1.1,-0.461148556132835,2.405040831345746,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,91.6,2021.0,0.92,0.41,-0.29011587647015,2.071571575758341,L,L,2,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.5,1993.0,0.88,0.81,-0.7917662499081476,1.9929468895994216,L,L,1,2,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.8,2170.0,-0.94,-0.7,0.0806476932041644,1.7907669481073434,L,L,1,2,foul
Ranger Suarez,Venezuela,2025-08-12,SL,Slider,77.8,2124.0,-1.18,0.45,-0.6962854361901363,1.3112438794711103,L,L,1,2,foul
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.9,2094.0,-1.15,-0.63,0.8187210148507756,2.3680505639031573,L,L,1,1,called_strike
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,91.5,2094.0,1.37,0.34,1.1039544223491455,2.460971813292775,L,L,1,0,foul
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.8,2065.0,0.34,1.08,-0.6101079934605962,2.4369132341111985,L,L,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.6,1970.0,1.22,0.32,-0.0319687803526935,2.0018678408369155,L,R,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,86.3,2111.0,-0.26,0.54,-0.5450899255211998,1.7843128476219383,L,R,0,0,foul_bunt
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.4,2127.0,-0.91,-0.69,0.8627954440159316,1.935918413334189,L,R,1,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.1,1951.0,0.22,0.89,-0.8317253056505516,2.904718248381611,L,R,1,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,86.3,2036.0,-0.28,0.45,-0.5620562572284362,3.656891669158573,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.9,1277.0,0.47,1.06,-0.1878469905617262,2.168490623559262,L,R,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,90.7,1933.0,1.36,0.36,-1.192739532230598,1.8206448614654973,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.6,1268.0,0.44,0.74,0.5224962998176943,2.609475159760349,L,R,0,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.9,2072.0,-1.04,-0.89,0.4511610971366274,1.567450765377978,L,R,0,1,foul
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,86.7,2151.0,-0.29,0.59,-1.2611381245615476,2.4715575990983223,L,R,0,0,foul
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.9,2119.0,-1.22,-0.56,1.1675774340862162,2.358763514596654,L,R,3,2,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,71.5,2051.0,-1.13,-0.76,1.3758186874722522,2.1206418282894903,L,R,2,2,ball
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.8,2012.0,1.13,0.63,-1.2080754458405092,2.22774881079456,L,R,1,2,ball
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.4,2082.0,1.1,0.32,-0.2916836395589,2.4028265365723835,L,R,1,1,foul
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,91.1,1991.0,0.57,0.98,-0.8917233997105866,2.6476755831394243,L,R,0,1,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.0,2040.0,-1.05,-0.69,0.3730531540756895,2.008656764248319,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,91.0,2087.0,0.44,1.23,-0.94680633097745,2.719442933267729,L,R,1,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.4,1411.0,0.75,0.74,0.486358401957892,1.4143632524095555,L,R,1,0,foul
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,90.1,2095.0,1.24,0.65,1.581298960140355,2.5203437921432745,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,92.1,2026.0,0.58,0.95,-0.2481727394525938,2.5974125454035226,L,R,2,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,78.7,1380.0,1.1,0.33,1.434053010345149,1.929429061480327,L,R,2,2,foul
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.5,2048.0,-0.93,-0.79,1.056654439036567,0.6825070182489705,L,R,1,2,blocked_ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.8,2130.0,-1.05,-0.69,0.5859509836528474,2.189505932471937,L,R,1,2,foul
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,86.6,2102.0,-0.03,0.62,0.1321055074749505,3.824676770494179,L,R,1,1,swinging_strike
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.8,1982.0,0.36,0.93,0.3583375345336365,3.834654651813409,L,R,0,1,ball
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,88.0,2128.0,-0.24,0.35,-0.582826379884941,2.140408499981755,L,R,0,0,foul
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,78.5,1295.0,0.23,1.44,0.5425023021380829,2.9604156913746085,L,R,1,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,75.2,2172.0,-0.85,-0.77,-0.4911655885061035,1.971490637947684,L,R,1,0,foul
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,76.8,1269.0,0.7,0.77,2.9784399414828866,3.5437982566615287,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,SL,Slider,78.2,2094.0,-0.4,0.16,1.9704072849354324,2.252247571724552,L,L,0,0,hit_by_pitch
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.3,2017.0,1.55,0.21,1.049652314862558,2.056882025590141,L,R,3,1,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.3,1983.0,0.37,1.1,0.3341618963531892,2.406328686003208,L,R,3,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,88.5,1960.0,0.88,0.5,-1.0610768542452238,2.320200021491071,L,R,2,0,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,71.7,1963.0,-0.86,-0.61,1.3314167090308722,2.614449456567489,L,R,1,0,ball
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,87.5,2080.0,-0.09,0.73,-1.147660757691095,1.9323412954580703,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,77.8,1394.0,0.93,0.58,-0.2681676045314509,1.8034757263287131,L,R,1,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.0,2022.0,-1.02,-0.84,-0.226745556812951,1.8475582963861048,L,R,1,0,swinging_strike
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.5,1487.0,1.16,0.03,-0.087527653848358,0.2144415967112034,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.2,2087.0,-1.14,-0.48,-0.3723384943047093,1.1610206602835795,L,R,3,2,swinging_strike
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.1,1988.0,0.49,0.93,-0.3590576583435551,2.797325072336892,L,R,3,2,foul
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,81.8,2095.0,-0.46,0.03,0.0185855103383911,2.44779847197519,L,R,3,2,foul
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.4,1977.0,1.23,0.24,0.7029840969725005,2.589067714852203,L,R,3,1,foul
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.1,1980.0,1.06,0.16,-0.0548499106940834,1.7661588561436703,L,R,2,1,ball
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,86.6,2149.0,-0.1,0.51,-0.356203028883264,2.543937280663756,L,R,2,0,foul
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,90.2,1969.0,1.18,0.44,-0.2809227741748274,1.291746487967077,L,R,1,0,ball
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,77.4,1179.0,1.12,-0.11,2.357709564683649,3.360855552954981,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.2,1989.0,0.33,1.03,-0.5263069199317014,2.693530674877307,L,R,0,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,80.0,1129.0,1.12,0.59,0.3078655751943455,2.40120390066506,L,R,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.3,1326.0,0.12,1.94,-1.1888359260018633,2.774458336668013,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,80.8,2111.0,-0.32,0.18,-0.0199035110444938,2.252502397497244,L,R,2,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.5,2073.0,1.51,0.43,-0.1226684006641767,1.2437680831432183,L,R,1,0,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,71.5,2076.0,-1.22,-0.44,0.9380503777878786,2.8406807269800893,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.8,1312.0,0.87,0.78,0.3420728348725564,1.3009828911006078,L,R,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,85.1,2073.0,-0.49,0.32,-0.0144930985836407,2.975779738187523,L,R,0,0,foul
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,91.5,1984.0,0.38,0.83,-0.8120178907001994,3.025714436734724,L,R,1,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.0,1241.0,0.67,0.84,-0.6533715028909869,1.198094399377703,L,R,1,2,foul
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.6,2082.0,-1.1,-0.64,0.8081689432371967,2.0803867022045948,L,R,1,2,foul
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.4,2029.0,1.3,0.34,-0.1182695406151019,3.402916020247696,L,R,0,2,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,90.6,1991.0,0.6,0.85,0.446732412021535,3.084228473892629,L,R,0,1,foul_tip
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.8,2141.0,-0.95,-0.68,0.1762465718208723,2.1348714847857506,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.4,1974.0,1.24,0.55,0.4045995548103229,2.3490620110551657,L,L,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,91.6,2057.0,0.46,0.89,-0.4495425710857106,2.1452910874693325,L,L,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,88.9,2017.0,1.14,0.47,0.348385306801718,1.5685061480775424,L,R,2,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.9,2113.0,-1.2,-0.62,-0.1518540207659154,1.5302912224285734,L,R,1,0,ball
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,85.8,2157.0,-0.36,0.47,-0.8849621437733359,1.8719517150944185,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.3,2022.0,1.07,0.53,0.1822971838568101,2.4447442564557886,L,R,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,89.7,2010.0,0.92,0.41,0.8651630993696294,2.8164102950657126,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.5,2100.0,-1.09,-0.75,0.3928692420106182,1.5030871100004577,L,R,3,2,swinging_strike
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,71.8,2157.0,-1.13,-0.52,1.3434316673804143,1.2788304798297965,L,R,2,2,ball
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,88.6,2060.0,0.97,0.45,-0.753403003077219,3.095082343616768,L,R,1,2,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,89.0,2176.0,0.26,1.04,-0.4450715828778753,2.745294847743786,L,R,1,1,foul
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,83.3,2176.0,-0.26,0.27,-0.7513895029026683,1.9032958624712264,L,R,1,0,foul
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,89.7,1913.0,0.38,0.97,0.2987230872704531,3.7058101888160415,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,89.5,1904.0,0.31,0.73,0.0992930465663802,3.393461648099171,L,R,0,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.2,2142.0,-1.13,-0.7,0.7097771771813599,1.8658039553630597,L,R,0,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,CH,Changeup,79.2,1425.0,0.32,1.43,0.5347998397847022,2.012798636499664,L,R,0,1,swinging_strike
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,72.7,2167.0,-1.23,-0.65,0.26089764203159,2.167410903545817,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,88.9,2191.0,1.53,0.28,-0.1762164620781945,3.114876192310524,L,R,0,2,called_strike
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,85.4,2118.0,-0.08,0.59,-0.037890938429265,2.990584303449434,L,R,0,1,foul
Ranger Suarez,Venezuela,2025-08-12,SI,Sinker,87.8,1997.0,1.26,0.34,0.61945242583617,2.2266012923392595,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,CU,Curveball,73.3,2163.0,-1.27,-0.7,0.0169938046600313,2.309944750825712,L,R,0,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,88.6,1953.0,0.55,1.19,-0.6149706647135293,2.676129808029963,L,R,1,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,FC,Cutter,84.2,2097.0,0.02,0.73,0.4061923399935812,4.720157385541826,L,R,0,1,ball
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,89.7,1970.0,0.79,1.11,0.2070151278414814,3.1005050710421767,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-12,FF,4-Seam Fastball,89.7,1892.0,0.86,1.03,-0.5312649236893233,2.765568097051831,L,L,0,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-12,,,,,,,,,L,R,2,0,automatic_strike
Ranger Suarez,Venezuela,2025-08-06,SI,Sinker,88.2,1988.0,1.38,0.43,0.9878044528828888,2.354578561037544,L,L,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,80.5,2094.0,-0.66,0.33,-2.251350496573905,0.7119876827021994,L,L,0,0,blocked_ball
Ranger Suarez,Venezuela,2025-08-06,CH,Changeup,77.2,1276.0,0.85,1.1,0.4594319476513124,2.520428877616117,L,R,2,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,72.7,2111.0,-0.96,-0.75,-0.7426871023670096,1.0272721398924975,L,R,2,1,foul
Ranger Suarez,Venezuela,2025-08-06,FF,4-Seam Fastball,89.7,1875.0,0.84,1.22,-1.1775501226226188,2.635283726591487,L,R,1,1,ball
Ranger Suarez,Venezuela,2025-08-06,CH,Changeup,79.0,1393.0,1.41,0.57,-0.9835169114805952,-0.2861183121046524,L,R,0,1,ball
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,71.8,2139.0,-1.08,-0.78,0.3784052085097779,2.1007576592718165,L,R,0,0,foul
Ranger Suarez,Venezuela,2025-08-06,FC,Cutter,84.9,2166.0,-0.23,0.69,-0.530557297972567,3.0007406165982053,L,R,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,69.3,2001.0,-0.81,-0.79,2.0638608128235614,3.3500220079122283,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,78.4,2157.0,-0.69,0.31,-0.4774566206269748,2.309138788788398,L,L,2,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,FF,4-Seam Fastball,89.4,1943.0,0.59,0.82,-0.1010529505863474,2.46037465169924,L,L,2,0,called_strike
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,79.0,2064.0,-0.43,0.33,-1.0614033746111131,1.588946360342835,L,L,1,0,ball
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,77.9,2132.0,-0.56,0.17,-0.800352682961013,1.351847973685805,L,L,0,0,ball
Ranger Suarez,Venezuela,2025-08-06,FF,4-Seam Fastball,89.2,1930.0,0.48,1.13,-0.77024764276118,3.451095721688332,L,R,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,72.3,2079.0,-1.0,-0.76,1.1071900253686846,1.9153146170351685,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-06,SI,Sinker,88.4,2004.0,1.55,0.19,-0.4347947939282297,1.3818003831133594,L,R,1,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,70.7,2071.0,-1.0,-0.67,1.6893920402907088,2.332053960645529,L,R,0,0,ball
Ranger Suarez,Venezuela,2025-08-06,FF,4-Seam Fastball,90.6,2001.0,0.6,1.15,1.1241289519882225,2.8454635212199517,L,R,0,2,foul_tip
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,73.3,2093.0,-0.9,-0.94,0.7776311098132798,2.578137950483872,L,R,0,1,called_strike
Ranger Suarez,Venezuela,2025-08-06,SI,Sinker,88.2,1903.0,1.28,0.45,0.5831532600900753,1.499027139170524,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-06,SI,Sinker,87.9,1980.0,1.21,0.56,0.0894499112856681,1.969514617035016,L,L,0,0,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,CH,Changeup,76.5,1295.0,0.62,1.11,0.5561063316813905,2.0224485033610025,L,R,0,1,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,70.9,2086.0,-0.98,-0.73,0.850320943430736,2.7688440324839707,L,R,0,0,called_strike
Ranger Suarez,Venezuela,2025-08-06,CH,Changeup,78.5,1300.0,1.15,0.21,0.1693251079554687,1.840462770846813,L,L,2,2,hit_into_play
Ranger Suarez,Venezuela,2025-08-06,FF,4-Seam Fastball,90.2,1715.0,0.58,0.63,0.4893223468811403,2.6657868291553037,L,L,2,2,foul
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,79.3,2097.0,-0.8,0.5,-1.4128213101645202,1.971415499074633,L,L,1,2,ball
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,77.8,2036.0,-0.78,0.38,-0.1598238058449059,1.6937068215458142,L,L,1,1,called_strike
Ranger Suarez,Venezuela,2025-08-06,SI,Sinker,88.6,1996.0,1.25,0.51,-0.1596865197019223,2.291206215214404,L,L,1,0,called_strike
Ranger Suarez,Venezuela,2025-08-06,SL,Slider,79.5,2024.0,-0.27,0.59,-1.4248964977736531,0.6740775272184134,L,L,0,0,blocked_ball
Ranger Suarez,Venezuela,2025-08-06,SI,Sinker,88.6,2043.0,0.98,0.53,-2.3453528463535944,2.8049983791265345,L,R,0,2,hit_by_pitch
Ranger Suarez,Venezuela,2025-08-06,CH,Changeup,79.7,1263.0,1.09,0.24,1.3231456960502437,2.405819549954946,L,R,0,1,foul
Ranger Suarez,Venezuela,2025-08-06,FC,Cutter,85.2,2147.0,0.04,0.72,0.3730187274420163,2.543289984371658,L,R,0,0,foul
Ranger Suarez,Venezuela,2025-08-06,CU,Curveball,73.1,2069.0,-0.96,-0.76,-0.7008929511141251,1.170967909845868,L,R,1,2,hit_into_play
